step,UCB1-tuned,Tompson_sampling,RS,RS \gamma,RS opt \gamma
50101.0,0.086,0.052,0.174,0.353,0.319
50201.0,0.094,0.057,0.225,0.473,0.488
50301.0,0.115,0.059,0.257,0.514,0.591
50401.0,0.121,0.062,0.286,0.558,0.683
50501.0,0.131,0.058,0.306,0.599,0.726
50601.0,0.14,0.068,0.334,0.626,0.761
50701.0,0.148,0.074,0.354,0.649,0.772
50801.0,0.157,0.075,0.378,0.661,0.789
50901.0,0.161,0.079,0.388,0.681,0.81
51001.0,0.167,0.084,0.415,0.7,0.818
51101.0,0.171,0.088,0.424,0.696,0.832
51201.0,0.179,0.101,0.439,0.719,0.845
51301.0,0.185,0.103,0.456,0.72,0.851
51401.0,0.199,0.102,0.464,0.738,0.865
51501.0,0.203,0.112,0.479,0.742,0.864
51601.0,0.208,0.113,0.487,0.748,0.874
51701.0,0.215,0.124,0.493,0.749,0.878
51801.0,0.22,0.13,0.503,0.751,0.869
51901.0,0.222,0.133,0.511,0.753,0.872
52001.0,0.228,0.137,0.522,0.769,0.872
52101.0,0.227,0.136,0.534,0.764,0.877
52201.0,0.233,0.152,0.539,0.774,0.882
52301.0,0.238,0.149,0.549,0.771,0.887
52401.0,0.24,0.155,0.56,0.771,0.896
52501.0,0.245,0.163,0.568,0.779,0.903
52601.0,0.245,0.17,0.567,0.778,0.9
52701.0,0.246,0.181,0.574,0.785,0.907
52801.0,0.253,0.19,0.584,0.778,0.904
52901.0,0.257,0.193,0.591,0.777,0.907
53001.0,0.255,0.195,0.596,0.781,0.897
53101.0,0.257,0.202,0.602,0.783,0.905
53201.0,0.26,0.209,0.604,0.781,0.909
53301.0,0.259,0.214,0.608,0.784,0.903
53401.0,0.266,0.217,0.609,0.789,0.909
53501.0,0.269,0.218,0.617,0.793,0.913
53601.0,0.271,0.219,0.619,0.789,0.909
53701.0,0.269,0.234,0.624,0.794,0.901
53801.0,0.265,0.23,0.631,0.787,0.905
53901.0,0.271,0.24,0.632,0.797,0.904
54001.0,0.266,0.247,0.636,0.798,0.905
54101.0,0.275,0.251,0.641,0.795,0.901
54201.0,0.27,0.258,0.644,0.8,0.902
54301.0,0.275,0.264,0.649,0.803,0.907
54401.0,0.275,0.261,0.65,0.805,0.892
54501.0,0.279,0.269,0.654,0.803,0.887
54601.0,0.277,0.276,0.659,0.813,0.895
54701.0,0.275,0.273,0.664,0.811,0.897
54801.0,0.28,0.281,0.667,0.82,0.906
54901.0,0.279,0.282,0.667,0.818,0.899
55001.0,0.281,0.286,0.667,0.812,0.911
55101.0,0.277,0.291,0.674,0.815,0.903
55201.0,0.277,0.307,0.678,0.824,0.898
55301.0,0.28,0.313,0.683,0.823,0.902
55401.0,0.281,0.302,0.689,0.821,0.897
55501.0,0.283,0.312,0.687,0.815,0.898
55601.0,0.286,0.314,0.688,0.814,0.895
55701.0,0.289,0.322,0.694,0.816,0.908
55801.0,0.29,0.326,0.695,0.829,0.903
55901.0,0.29,0.328,0.695,0.831,0.899
56001.0,0.29,0.33,0.695,0.842,0.901
56101.0,0.289,0.337,0.696,0.839,0.91
56201.0,0.288,0.337,0.698,0.849,0.905
56301.0,0.294,0.335,0.694,0.845,0.906
56401.0,0.296,0.343,0.699,0.839,0.909
56501.0,0.294,0.347,0.704,0.851,0.916
56601.0,0.297,0.356,0.703,0.854,0.911
56701.0,0.295,0.348,0.705,0.856,0.904
56801.0,0.296,0.357,0.704,0.851,0.911
56901.0,0.297,0.36,0.709,0.854,0.913
57001.0,0.295,0.363,0.708,0.857,0.917
57101.0,0.302,0.363,0.712,0.858,0.917
57201.0,0.301,0.365,0.715,0.855,0.923
57301.0,0.297,0.368,0.718,0.855,0.915
57401.0,0.298,0.373,0.72,0.863,0.919
57501.0,0.3,0.373,0.72,0.863,0.921
57601.0,0.303,0.378,0.725,0.863,0.912
57701.0,0.301,0.377,0.726,0.868,0.915
57801.0,0.304,0.38,0.73,0.869,0.913
57901.0,0.303,0.386,0.733,0.876,0.918
58001.0,0.302,0.388,0.736,0.878,0.911
58101.0,0.307,0.385,0.736,0.872,0.908
58201.0,0.307,0.388,0.734,0.882,0.912
58301.0,0.306,0.39,0.735,0.87,0.921
58401.0,0.306,0.389,0.734,0.88,0.915
58501.0,0.307,0.391,0.734,0.879,0.915
58601.0,0.31,0.399,0.733,0.871,0.919
58701.0,0.311,0.393,0.732,0.879,0.926
58801.0,0.311,0.402,0.735,0.875,0.918
58901.0,0.315,0.405,0.735,0.878,0.911
59001.0,0.315,0.404,0.738,0.871,0.912
59101.0,0.312,0.41,0.739,0.876,0.915
59201.0,0.313,0.412,0.744,0.872,0.914
59301.0,0.315,0.412,0.743,0.879,0.913
59401.0,0.311,0.413,0.744,0.881,0.905
59501.0,0.311,0.418,0.745,0.88,0.913
59601.0,0.313,0.42,0.747,0.877,0.912
59701.0,0.315,0.422,0.747,0.883,0.912
59801.0,0.314,0.425,0.747,0.882,0.912
59901.0,0.316,0.421,0.747,0.881,0.916
60001.0,0.056,0.042,0.056,0.052,0.044
60101.0,0.097,0.042,0.172,0.352,0.33
60201.0,0.107,0.046,0.211,0.477,0.501
60301.0,0.119,0.049,0.244,0.54,0.603
60401.0,0.132,0.049,0.273,0.591,0.669
60501.0,0.138,0.051,0.294,0.622,0.713
60601.0,0.144,0.058,0.317,0.651,0.731
60701.0,0.151,0.058,0.335,0.678,0.765
60801.0,0.159,0.068,0.361,0.683,0.793
60901.0,0.169,0.068,0.38,0.692,0.823
61001.0,0.184,0.071,0.398,0.721,0.827
61101.0,0.184,0.087,0.419,0.741,0.837
61201.0,0.19,0.083,0.428,0.745,0.84
61301.0,0.198,0.089,0.432,0.758,0.837
61401.0,0.204,0.096,0.451,0.758,0.844
61501.0,0.206,0.104,0.46,0.768,0.858
61601.0,0.211,0.112,0.464,0.775,0.862
61701.0,0.214,0.108,0.477,0.778,0.865
61801.0,0.213,0.121,0.484,0.78,0.869
61901.0,0.221,0.126,0.486,0.793,0.874
62001.0,0.226,0.132,0.495,0.791,0.868
62101.0,0.221,0.13,0.502,0.799,0.875
62201.0,0.225,0.141,0.507,0.803,0.88
62301.0,0.234,0.142,0.515,0.801,0.893
62401.0,0.235,0.154,0.52,0.807,0.893
62501.0,0.237,0.158,0.532,0.802,0.899
62601.0,0.237,0.161,0.538,0.807,0.903
62701.0,0.246,0.164,0.547,0.817,0.9
62801.0,0.246,0.167,0.557,0.816,0.896
62901.0,0.25,0.175,0.559,0.82,0.901
63001.0,0.254,0.181,0.564,0.824,0.895
63101.0,0.259,0.187,0.568,0.821,0.893
63201.0,0.262,0.19,0.573,0.826,0.899
63301.0,0.264,0.193,0.578,0.823,0.907
63401.0,0.269,0.193,0.587,0.825,0.912
63501.0,0.268,0.209,0.584,0.83,0.906
63601.0,0.275,0.202,0.588,0.824,0.909
63701.0,0.279,0.214,0.593,0.833,0.91
63801.0,0.279,0.213,0.598,0.828,0.9
63901.0,0.274,0.227,0.603,0.824,0.909
64001.0,0.276,0.221,0.606,0.836,0.912
64101.0,0.279,0.231,0.612,0.832,0.901
64201.0,0.278,0.238,0.612,0.827,0.895
64301.0,0.28,0.237,0.617,0.839,0.908
64401.0,0.284,0.241,0.618,0.836,0.916
64501.0,0.287,0.241,0.617,0.844,0.918
64601.0,0.289,0.246,0.622,0.836,0.91
64701.0,0.29,0.249,0.625,0.837,0.911
64801.0,0.292,0.254,0.625,0.852,0.913
64901.0,0.295,0.253,0.63,0.844,0.902
65001.0,0.292,0.258,0.635,0.847,0.901
65101.0,0.291,0.265,0.639,0.851,0.906
65201.0,0.297,0.266,0.641,0.851,0.911
65301.0,0.299,0.271,0.647,0.848,0.925
65401.0,0.295,0.279,0.648,0.856,0.92
65501.0,0.297,0.275,0.659,0.852,0.912
65601.0,0.296,0.283,0.657,0.846,0.916
65701.0,0.301,0.285,0.66,0.861,0.909
65801.0,0.299,0.285,0.66,0.851,0.912
65901.0,0.304,0.281,0.662,0.851,0.913
66001.0,0.306,0.286,0.661,0.863,0.909
66101.0,0.302,0.292,0.662,0.866,0.906
66201.0,0.299,0.288,0.666,0.857,0.922
66301.0,0.302,0.291,0.662,0.863,0.916
66401.0,0.306,0.295,0.669,0.87,0.908
66501.0,0.306,0.302,0.679,0.876,0.904
66601.0,0.301,0.309,0.678,0.867,0.905
66701.0,0.302,0.306,0.68,0.869,0.912
66801.0,0.305,0.311,0.683,0.855,0.902
66901.0,0.305,0.307,0.683,0.86,0.906
67001.0,0.3,0.309,0.684,0.865,0.908
67101.0,0.305,0.317,0.682,0.869,0.907
67201.0,0.307,0.316,0.683,0.871,0.911
67301.0,0.309,0.323,0.684,0.873,0.908
67401.0,0.306,0.323,0.686,0.872,0.924
67501.0,0.308,0.325,0.687,0.875,0.914
67601.0,0.307,0.325,0.69,0.874,0.918
67701.0,0.307,0.324,0.69,0.867,0.916
67801.0,0.305,0.324,0.693,0.867,0.91
67901.0,0.305,0.329,0.698,0.873,0.914
68001.0,0.303,0.33,0.701,0.88,0.903
68101.0,0.308,0.334,0.7,0.877,0.909
68201.0,0.311,0.335,0.701,0.884,0.913
68301.0,0.311,0.336,0.703,0.887,0.908
68401.0,0.307,0.339,0.703,0.883,0.908
68501.0,0.309,0.339,0.702,0.884,0.904
68601.0,0.309,0.343,0.704,0.886,0.902
68701.0,0.308,0.341,0.707,0.873,0.912
68801.0,0.31,0.35,0.708,0.884,0.917
68901.0,0.314,0.348,0.707,0.878,0.918
69001.0,0.313,0.347,0.709,0.879,0.917
69101.0,0.315,0.349,0.709,0.881,0.906
69201.0,0.316,0.35,0.711,0.882,0.913
69301.0,0.319,0.358,0.71,0.882,0.91
69401.0,0.316,0.357,0.709,0.885,0.913
69501.0,0.313,0.356,0.713,0.873,0.914
69601.0,0.317,0.36,0.716,0.883,0.913
69701.0,0.314,0.359,0.717,0.88,0.917
69801.0,0.316,0.362,0.716,0.887,0.916
69901.0,0.314,0.365,0.72,0.874,0.913
70001.0,0.058,0.053,0.042,0.042,0.041
70101.0,0.096,0.061,0.162,0.358,0.314
70201.0,0.103,0.064,0.204,0.482,0.49
70301.0,0.108,0.069,0.219,0.535,0.598
70401.0,0.114,0.072,0.24,0.59,0.653
70501.0,0.122,0.069,0.269,0.632,0.711
70601.0,0.127,0.077,0.291,0.635,0.743
70701.0,0.131,0.079,0.309,0.665,0.777
70801.0,0.141,0.081,0.334,0.683,0.797
70901.0,0.149,0.084,0.347,0.686,0.804
71001.0,0.158,0.088,0.361,0.698,0.817
71101.0,0.16,0.103,0.375,0.721,0.826
71201.0,0.172,0.102,0.392,0.724,0.835
71301.0,0.175,0.102,0.4,0.737,0.845
71401.0,0.184,0.108,0.412,0.737,0.845
71501.0,0.187,0.111,0.417,0.749,0.836
71601.0,0.187,0.119,0.426,0.746,0.849
71701.0,0.193,0.129,0.435,0.765,0.864
71801.0,0.196,0.123,0.444,0.771,0.857
71901.0,0.202,0.135,0.452,0.776,0.857
72001.0,0.211,0.137,0.46,0.774,0.862
72101.0,0.21,0.138,0.468,0.786,0.862
72201.0,0.218,0.147,0.479,0.789,0.876
72301.0,0.219,0.143,0.485,0.789,0.882
72401.0,0.222,0.156,0.485,0.782,0.893
72501.0,0.222,0.164,0.495,0.78,0.884
72601.0,0.226,0.17,0.498,0.792,0.894
72701.0,0.227,0.174,0.506,0.802,0.889
72801.0,0.227,0.174,0.518,0.795,0.899
72901.0,0.228,0.178,0.523,0.803,0.895
73001.0,0.228,0.19,0.526,0.802,0.896
73101.0,0.226,0.195,0.53,0.807,0.913
73201.0,0.227,0.201,0.537,0.808,0.912
73301.0,0.23,0.211,0.537,0.803,0.912
73401.0,0.229,0.211,0.545,0.803,0.909
73501.0,0.232,0.217,0.547,0.81,0.91
73601.0,0.234,0.223,0.553,0.81,0.903
73701.0,0.243,0.224,0.557,0.807,0.906
73801.0,0.244,0.229,0.564,0.807,0.901
73901.0,0.242,0.234,0.57,0.807,0.903
74001.0,0.248,0.238,0.573,0.811,0.917
74101.0,0.247,0.234,0.575,0.811,0.91
74201.0,0.253,0.24,0.578,0.82,0.904
74301.0,0.252,0.245,0.582,0.819,0.91
74401.0,0.25,0.251,0.587,0.82,0.904
74501.0,0.254,0.248,0.587,0.818,0.899
74601.0,0.259,0.251,0.593,0.819,0.914
74701.0,0.256,0.254,0.595,0.817,0.907
74801.0,0.257,0.258,0.603,0.821,0.899
74901.0,0.254,0.261,0.604,0.823,0.9
75001.0,0.258,0.269,0.609,0.825,0.899
75101.0,0.258,0.275,0.606,0.829,0.907
75201.0,0.259,0.272,0.609,0.831,0.906
75301.0,0.257,0.278,0.612,0.83,0.903
75401.0,0.258,0.284,0.614,0.836,0.907
75501.0,0.255,0.289,0.614,0.829,0.901
75601.0,0.257,0.295,0.617,0.838,0.904
75701.0,0.259,0.295,0.617,0.838,0.908
75801.0,0.26,0.301,0.622,0.837,0.904
75901.0,0.258,0.306,0.622,0.837,0.915
76001.0,0.258,0.307,0.623,0.832,0.914
76101.0,0.256,0.31,0.631,0.84,0.917
76201.0,0.261,0.309,0.627,0.838,0.929
76301.0,0.263,0.312,0.63,0.839,0.931
76401.0,0.263,0.315,0.631,0.845,0.929
76501.0,0.264,0.319,0.632,0.849,0.913
76601.0,0.267,0.32,0.638,0.851,0.91
76701.0,0.267,0.332,0.64,0.847,0.908
76801.0,0.27,0.332,0.638,0.857,0.913
76901.0,0.266,0.332,0.64,0.85,0.911
77001.0,0.265,0.332,0.642,0.851,0.909
77101.0,0.267,0.346,0.645,0.861,0.908
77201.0,0.268,0.342,0.645,0.855,0.909
77301.0,0.27,0.348,0.653,0.855,0.917
77401.0,0.272,0.344,0.65,0.866,0.918
77501.0,0.269,0.342,0.655,0.863,0.915
77601.0,0.27,0.349,0.658,0.859,0.91
77701.0,0.267,0.347,0.658,0.86,0.906
77801.0,0.267,0.352,0.661,0.868,0.911
77901.0,0.266,0.354,0.659,0.877,0.922
78001.0,0.27,0.356,0.66,0.882,0.927
78101.0,0.272,0.357,0.664,0.88,0.913
78201.0,0.271,0.356,0.664,0.875,0.915
78301.0,0.268,0.362,0.669,0.879,0.914
78401.0,0.269,0.363,0.67,0.88,0.907
78501.0,0.277,0.361,0.673,0.871,0.911
78601.0,0.275,0.362,0.67,0.876,0.909
78701.0,0.277,0.365,0.671,0.882,0.905
78801.0,0.275,0.364,0.672,0.877,0.911
78901.0,0.278,0.365,0.675,0.885,0.915
79001.0,0.278,0.37,0.678,0.886,0.917
79101.0,0.278,0.376,0.679,0.883,0.917
79201.0,0.28,0.378,0.68,0.879,0.909
79301.0,0.279,0.382,0.684,0.882,0.914
79401.0,0.279,0.381,0.689,0.876,0.914
79501.0,0.282,0.384,0.689,0.889,0.919
79601.0,0.283,0.384,0.688,0.89,0.911
79701.0,0.282,0.39,0.689,0.89,0.911
79801.0,0.281,0.389,0.694,0.89,0.91
79901.0,0.281,0.395,0.693,0.891,0.912
80001.0,0.052,0.063,0.055,0.043,0.048
80101.0,0.085,0.066,0.154,0.371,0.305
80201.0,0.092,0.067,0.195,0.524,0.507
80301.0,0.099,0.07,0.218,0.591,0.596
80401.0,0.106,0.084,0.235,0.64,0.668
80501.0,0.108,0.082,0.253,0.653,0.694
80601.0,0.124,0.088,0.272,0.666,0.748
80701.0,0.132,0.09,0.287,0.703,0.772
80801.0,0.138,0.089,0.308,0.713,0.782
80901.0,0.146,0.095,0.32,0.727,0.803
81001.0,0.154,0.106,0.334,0.738,0.821
81101.0,0.163,0.108,0.347,0.755,0.828
81201.0,0.165,0.114,0.359,0.751,0.843
81301.0,0.17,0.118,0.373,0.773,0.858
81401.0,0.173,0.119,0.386,0.774,0.857
81501.0,0.178,0.129,0.398,0.776,0.851
81601.0,0.188,0.132,0.402,0.787,0.866
81701.0,0.192,0.132,0.412,0.796,0.867
81801.0,0.2,0.14,0.42,0.793,0.874
81901.0,0.203,0.136,0.429,0.795,0.883
82001.0,0.207,0.141,0.435,0.796,0.889
82101.0,0.213,0.152,0.44,0.801,0.893
82201.0,0.22,0.145,0.442,0.807,0.899
82301.0,0.225,0.153,0.451,0.819,0.903
82401.0,0.232,0.166,0.453,0.821,0.905
82501.0,0.235,0.164,0.463,0.827,0.905
82601.0,0.238,0.175,0.465,0.833,0.905
82701.0,0.239,0.18,0.471,0.829,0.899
82801.0,0.241,0.181,0.482,0.826,0.899
82901.0,0.242,0.189,0.487,0.832,0.903
83001.0,0.249,0.193,0.49,0.832,0.906
83101.0,0.249,0.192,0.495,0.836,0.908
83201.0,0.255,0.198,0.501,0.835,0.911
83301.0,0.257,0.195,0.504,0.836,0.919
83401.0,0.256,0.204,0.514,0.845,0.914
83501.0,0.256,0.209,0.516,0.841,0.906
83601.0,0.26,0.213,0.519,0.846,0.918
83701.0,0.258,0.209,0.523,0.839,0.921
83801.0,0.261,0.208,0.529,0.844,0.914
83901.0,0.267,0.215,0.531,0.843,0.92
84001.0,0.269,0.225,0.534,0.849,0.901
84101.0,0.27,0.224,0.533,0.851,0.905
84201.0,0.27,0.224,0.534,0.841,0.907
84301.0,0.269,0.229,0.541,0.843,0.901
84401.0,0.271,0.236,0.549,0.845,0.904
84501.0,0.272,0.238,0.558,0.841,0.91
84601.0,0.277,0.242,0.559,0.845,0.912
84701.0,0.274,0.249,0.561,0.845,0.913
84801.0,0.274,0.251,0.564,0.855,0.917
84901.0,0.277,0.256,0.566,0.855,0.914
85001.0,0.279,0.257,0.572,0.854,0.914
85101.0,0.277,0.264,0.573,0.851,0.91
85201.0,0.28,0.267,0.573,0.853,0.909
85301.0,0.281,0.27,0.576,0.857,0.898
85401.0,0.281,0.271,0.58,0.858,0.9
85501.0,0.281,0.273,0.585,0.859,0.897
85601.0,0.283,0.278,0.586,0.863,0.913
85701.0,0.283,0.279,0.586,0.864,0.908
85801.0,0.285,0.284,0.59,0.863,0.906
85901.0,0.291,0.289,0.591,0.86,0.915
86001.0,0.29,0.294,0.593,0.857,0.914
86101.0,0.29,0.297,0.595,0.865,0.921
86201.0,0.294,0.301,0.594,0.864,0.92
86301.0,0.295,0.303,0.596,0.865,0.925
86401.0,0.292,0.304,0.598,0.872,0.93
86501.0,0.29,0.307,0.6,0.863,0.923
86601.0,0.292,0.306,0.602,0.874,0.918
86701.0,0.292,0.314,0.603,0.871,0.92
86801.0,0.29,0.31,0.606,0.87,0.92
86901.0,0.294,0.318,0.61,0.876,0.921
87001.0,0.293,0.316,0.61,0.88,0.913
87101.0,0.293,0.318,0.614,0.877,0.916
87201.0,0.294,0.321,0.614,0.875,0.917
87301.0,0.294,0.323,0.616,0.876,0.919
87401.0,0.296,0.324,0.616,0.877,0.916
87501.0,0.296,0.327,0.62,0.875,0.897
87601.0,0.295,0.333,0.62,0.885,0.908
87701.0,0.297,0.342,0.622,0.878,0.903
87801.0,0.298,0.341,0.622,0.88,0.907
87901.0,0.298,0.343,0.625,0.883,0.902
88001.0,0.297,0.343,0.63,0.883,0.91
88101.0,0.299,0.347,0.628,0.888,0.911
88201.0,0.3,0.348,0.628,0.886,0.912
88301.0,0.301,0.346,0.629,0.882,0.906
88401.0,0.304,0.346,0.631,0.889,0.907
88501.0,0.303,0.349,0.633,0.882,0.91
88601.0,0.304,0.354,0.637,0.877,0.903
88701.0,0.303,0.356,0.64,0.877,0.905
88801.0,0.301,0.356,0.641,0.883,0.902
88901.0,0.304,0.364,0.644,0.877,0.905
89001.0,0.305,0.359,0.648,0.883,0.903
89101.0,0.306,0.364,0.649,0.881,0.899
89201.0,0.304,0.371,0.653,0.882,0.903
89301.0,0.304,0.37,0.656,0.879,0.907
89401.0,0.304,0.366,0.655,0.873,0.908
89501.0,0.304,0.37,0.655,0.878,0.908
89601.0,0.304,0.374,0.657,0.887,0.915
89701.0,0.303,0.374,0.658,0.877,0.906
89801.0,0.306,0.374,0.659,0.875,0.905
89901.0,0.303,0.378,0.659,0.889,0.91
90001.0,0.055,0.053,0.049,0.04,0.058
90101.0,0.09,0.056,0.122,0.359,0.368
90201.0,0.095,0.056,0.15,0.484,0.519
90301.0,0.103,0.06,0.173,0.543,0.615
90401.0,0.113,0.057,0.196,0.582,0.684
90501.0,0.12,0.069,0.22,0.606,0.727
90601.0,0.127,0.07,0.239,0.639,0.77
90701.0,0.136,0.07,0.266,0.655,0.79
90801.0,0.136,0.078,0.276,0.681,0.812
90901.0,0.141,0.077,0.287,0.697,0.833
91001.0,0.153,0.081,0.299,0.719,0.841
91101.0,0.156,0.085,0.307,0.73,0.862
91201.0,0.164,0.088,0.318,0.721,0.859
91301.0,0.17,0.094,0.32,0.758,0.864
91401.0,0.179,0.099,0.334,0.745,0.869
91501.0,0.189,0.096,0.341,0.767,0.873
91601.0,0.194,0.103,0.35,0.772,0.893
91701.0,0.193,0.107,0.362,0.778,0.9
91801.0,0.196,0.108,0.376,0.782,0.905
91901.0,0.201,0.125,0.381,0.767,0.9
92001.0,0.208,0.121,0.387,0.786,0.904
92101.0,0.209,0.128,0.393,0.785,0.904
92201.0,0.208,0.133,0.403,0.784,0.901
92301.0,0.213,0.137,0.408,0.791,0.895
92401.0,0.218,0.138,0.413,0.797,0.904
92501.0,0.223,0.148,0.422,0.796,0.908
92601.0,0.225,0.159,0.424,0.788,0.912
92701.0,0.225,0.154,0.428,0.797,0.913
92801.0,0.229,0.163,0.43,0.802,0.91
92901.0,0.232,0.164,0.433,0.809,0.914
93001.0,0.235,0.166,0.436,0.807,0.914
93101.0,0.241,0.175,0.441,0.812,0.909
93201.0,0.239,0.169,0.444,0.825,0.908
93301.0,0.24,0.174,0.447,0.823,0.915
93401.0,0.241,0.176,0.45,0.83,0.919
93501.0,0.246,0.182,0.451,0.824,0.921
93601.0,0.244,0.183,0.456,0.827,0.932
93701.0,0.251,0.187,0.461,0.821,0.923
93801.0,0.254,0.184,0.468,0.835,0.921
93901.0,0.254,0.193,0.469,0.826,0.918
94001.0,0.254,0.199,0.473,0.824,0.917
94101.0,0.252,0.202,0.476,0.831,0.925
94201.0,0.256,0.202,0.48,0.837,0.914
94301.0,0.257,0.21,0.48,0.836,0.914
94401.0,0.257,0.214,0.484,0.838,0.915
94501.0,0.258,0.219,0.488,0.838,0.913
94601.0,0.261,0.219,0.49,0.838,0.911
94701.0,0.261,0.229,0.488,0.841,0.915
94801.0,0.263,0.222,0.493,0.842,0.915
94901.0,0.265,0.235,0.494,0.842,0.909
95001.0,0.266,0.234,0.496,0.847,0.915
95101.0,0.263,0.238,0.498,0.833,0.91
95201.0,0.264,0.239,0.499,0.836,0.905
95301.0,0.262,0.242,0.505,0.847,0.906
95401.0,0.268,0.242,0.508,0.841,0.904
95501.0,0.269,0.248,0.511,0.835,0.907
95601.0,0.269,0.249,0.513,0.849,0.907
95701.0,0.27,0.255,0.514,0.846,0.914
95801.0,0.27,0.257,0.519,0.846,0.903
95901.0,0.27,0.259,0.523,0.856,0.911
96001.0,0.273,0.266,0.525,0.851,0.909
96101.0,0.27,0.269,0.529,0.861,0.91
96201.0,0.275,0.272,0.531,0.847,0.907
96301.0,0.276,0.275,0.532,0.86,0.911
96401.0,0.278,0.274,0.529,0.857,0.915
96501.0,0.283,0.27,0.532,0.859,0.914
96601.0,0.279,0.276,0.534,0.86,0.918
96701.0,0.282,0.277,0.538,0.859,0.914
96801.0,0.278,0.283,0.538,0.862,0.914
96901.0,0.281,0.286,0.54,0.862,0.906
97001.0,0.279,0.286,0.544,0.858,0.9
97101.0,0.281,0.289,0.549,0.864,0.902
97201.0,0.283,0.287,0.552,0.86,0.908
97301.0,0.281,0.289,0.55,0.863,0.903
97401.0,0.279,0.292,0.55,0.87,0.901
97501.0,0.282,0.297,0.55,0.863,0.912
97601.0,0.282,0.303,0.55,0.857,0.905
97701.0,0.286,0.301,0.552,0.868,0.902
97801.0,0.285,0.306,0.555,0.869,0.905
97901.0,0.284,0.311,0.558,0.863,0.914
98001.0,0.288,0.313,0.556,0.865,0.91
98101.0,0.289,0.312,0.558,0.874,0.921
98201.0,0.292,0.315,0.56,0.878,0.916
98301.0,0.289,0.316,0.561,0.872,0.91
98401.0,0.288,0.324,0.564,0.884,0.912
98501.0,0.29,0.321,0.563,0.883,0.912
98601.0,0.29,0.325,0.567,0.877,0.903
98701.0,0.289,0.329,0.57,0.885,0.908
98801.0,0.292,0.328,0.571,0.874,0.912
98901.0,0.291,0.332,0.574,0.877,0.908
99001.0,0.29,0.33,0.572,0.878,0.902
99101.0,0.289,0.337,0.57,0.884,0.916
99201.0,0.292,0.336,0.576,0.888,0.918
99301.0,0.288,0.336,0.576,0.883,0.913
99401.0,0.292,0.341,0.575,0.889,0.922
99501.0,0.293,0.337,0.582,0.882,0.924
99601.0,0.29,0.343,0.583,0.89,0.927
99701.0,0.291,0.343,0.584,0.895,0.919
99801.0,0.293,0.345,0.586,0.892,0.918
99901.0,0.289,0.344,0.588,0.893,0.915
